Term,RGB,,,,
je 0x9020,"rgb(225, 171, 157)",,,,
je 0x1f40,"rgb(225, 170, 158)",,,,
jmp 0x2ca0,"rgb(225, 169, 159)",,,,
riz*8 +,"rgb(225, 168, 160)",,,,
jne 0x2270,"rgb(225, 167, 161)",,,,
ebx [ecx,"rgb(225, 166, 162)",,,,
+ 0xcc160],"rgb(225, 165, 163)",,,,
0x23c] ebx,"rgb(224, 194, 135)",,,,
rsi 0x1c,"rgb(224, 193, 136)",,,,
call 0xd220,"rgb(224, 192, 137)",,,,
jmp 0x2a80,"rgb(224, 191, 138)",,,,
ptr [0x412518],"rgb(224, 190, 139)",,,,
jmp 0x2710,"rgb(224, 189, 140)",,,,
ptr [0x4124cc],"rgb(224, 188, 141)",,,,
call 0xcab8,"rgb(224, 187, 142)",,,,
jne 0x2418,"rgb(224, 186, 143)",,,,
jmp 0x1245,"rgb(224, 185, 144)",,,,
call 0x5ca0,"rgb(224, 184, 145)",,,,
jmp 0x26a0,"rgb(224, 183, 146)",,,,
r15 [r9,"rgb(224, 182, 147)",,,,
0x50] 0xffffffff,"rgb(224, 181, 148)",,,,
call 0xc0b0,"rgb(224, 180, 149)",,,,
call 0xc0a0,"rgb(224, 179, 150)",,,,
0x20] xmm9,"rgb(224, 178, 151)",,,,
rdx] dh,"rgb(224, 177, 152)",,,,
+ 0x828],"rgb(224, 176, 153)",,,,
rdx] eax,"rgb(224, 175, 154)",,,,
0x14000014] ah,"rgb(224, 174, 155)",,,,
0x140] r12,"rgb(224, 173, 156)",,,,
jmp 0x11d8,"rgb(224, 172, 157)",,,,
call 0x13ee3,"rgb(224, 171, 158)",,,,
je 0x2960,"rgb(224, 170, 159)",,,,
+ 0x578],"rgb(224, 169, 160)",,,,
je 0x1170,"rgb(224, 168, 161)",,,,
jne 0x5170,"rgb(224, 167, 162)",,,,
call 0xce8c,"rgb(224, 166, 163)",,,,
call 0x7df0,"rgb(224, 165, 164)",,,,
je 0x47a0,"rgb(223, 195, 135)",,,,
movdqu xmm7,"rgb(223, 194, 136)",,,,
call 0x511c,"rgb(223, 193, 137)",,,,
0x38] r13b,"rgb(223, 192, 138)",,,,
je 0x1120,"rgb(223, 191, 139)",,,,
je 0x111b5,"rgb(223, 190, 140)",,,,
call 0x593b,"rgb(223, 189, 141)",,,,
ptr [0x413bc0],"rgb(223, 188, 142)",,,,
call 0x5970,"rgb(223, 187, 143)",,,,
neg r9,"rgb(223, 186, 144)",,,,
call 0x7810,"rgb(223, 185, 145)",,,,
call 0xb7a0,"rgb(223, 184, 146)",,,,
jmp 0x15190,"rgb(223, 183, 147)",,,,
r12d 0x4000,"rgb(223, 182, 148)",,,,
call 0x9ec0,"rgb(223, 181, 149)",,,,
rsi] dl,"rgb(223, 180, 150)",,,,
+ 0x6772],"rgb(223, 179, 151)",,,,
0x11] 0xf,"rgb(223, 178, 152)",,,,
jmp 0x2d89,"rgb(223, 177, 153)",,,,
jmp 0x2577,"rgb(223, 176, 154)",,,,
jne 0x2d70,"rgb(223, 175, 155)",,,,
rsi*4 -,"rgb(223, 174, 156)",,,,
call 0x1c10,"rgb(223, 173, 157)",,,,
r9b dl,"rgb(223, 172, 158)",,,,
ebx 0x13,"rgb(223, 171, 159)",,,,
r10d 0xd,"rgb(223, 170, 160)",,,,
call 0x179f0,"rgb(223, 169, 161)",,,,
rax 0x101010101010101,"rgb(223, 168, 162)",,,,
+ 0x8e92],"rgb(223, 167, 163)",,,,
+ 0x60000000],"rgb(223, 166, 164)",,,,
je 0x5a7d,"rgb(223, 165, 165)",,,,
+ 0x400018],"rgb(222, 195, 136)",,,,
ptr [0x412ba8],"rgb(222, 194, 137)",,,,
ptr [0x412a84],"rgb(222, 193, 138)",,,,
ptr [0x412a7c],"rgb(222, 192, 139)",,,,
0x3c] r9d,"rgb(222, 191, 140)",,,,
rsi 0xc,"rgb(222, 190, 141)",,,,
jmp 0x2810,"rgb(222, 189, 142)",,,,
call 0x2668,"rgb(222, 188, 143)",,,,
call 0xab40,"rgb(222, 187, 144)",,,,
call 0x14bc4,"rgb(222, 186, 145)",,,,
je 0x1560,"rgb(222, 185, 146)",,,,
jmp 0x9570,"rgb(222, 184, 147)",,,,
+ 0x8c0],"rgb(222, 183, 148)",,,,
call 0x9220,"rgb(222, 182, 149)",,,,
xmm8 xmm8,"rgb(222, 181, 150)",,,,
call 0x9a10,"rgb(222, 180, 151)",,,,
jmp 0x9868,"rgb(222, 179, 152)",,,,
ptr [0x411a8c],"rgb(222, 178, 153)",,,,
0x33] 0,"rgb(222, 177, 154)",,,,
rsp 0x1058,"rgb(222, 176, 155)",,,,
[ebp] eax,"rgb(222, 175, 156)",,,,
je 0x235d,"rgb(222, 174, 157)",,,,
[rdx] esi,"rgb(222, 173, 158)",,,,
call 0x9510,"rgb(222, 172, 159)",,,,
+ 0xf01b0],"rgb(222, 171, 160)",,,,
je 0x16d0,"rgb(222, 170, 161)",,,,
r9d 0x1b,"rgb(222, 169, 162)",,,,
[eax] 0x5c,"rgb(222, 168, 163)",,,,
[rcx] 0x2b,"rgb(222, 167, 164)",,,,
jmp 0x170f,"rgb(222, 166, 165)",,,,
call 0x18ac4,"rgb(221, 195, 137)",,,,
call 0x19270,"rgb(221, 194, 138)",,,,
jmp 0x7270,"rgb(221, 193, 139)",,,,
ptr [0x412bac],"rgb(221, 192, 140)",,,,
0x14c] 0,"rgb(221, 191, 141)",,,,
call 0x5738,"rgb(221, 190, 142)",,,,
je 0x1980,"rgb(221, 189, 143)",,,,
xmm8 0x1e,"rgb(221, 188, 144)",,,,
call 0x9f5c,"rgb(221, 187, 145)",,,,
edx 0x21,"rgb(221, 186, 146)",,,,
+ 0xf0320],"rgb(221, 185, 147)",,,,
call 0x1d620,"rgb(221, 184, 148)",,,,
je 0x1620,"rgb(221, 183, 149)",,,,
[r10] r9,"rgb(221, 182, 150)",,,,
[r10] rcx,"rgb(221, 181, 151)",,,,
call 0x18da0,"rgb(221, 180, 152)",,,,
+ 0xf1330],"rgb(221, 179, 153)",,,,
[r8] ax,"rgb(221, 178, 154)",,,,
call 0x16efc,"rgb(221, 177, 155)",,,,
[r8] r9d,"rgb(221, 176, 156)",,,,
eax 0x7fff,"rgb(221, 175, 157)",,,,
cmovs cx,"rgb(221, 174, 158)",,,,
je 0x2260,"rgb(221, 173, 159)",,,,
jmp 0x1878,"rgb(221, 172, 160)",,,,
[rbx] r14w,"rgb(221, 171, 161)",,,,
[r12] edi,"rgb(221, 170, 162)",,,,
jmp 0x18519,"rgb(221, 169, 163)",,,,
call 0x12930,"rgb(221, 168, 164)",,,,
jmp 0x99a4,"rgb(221, 167, 165)",,,,
call 0x18688,"rgb(220, 195, 138)",,,,
je 0x1870,"rgb(220, 194, 139)",,,,
call 0x9b30,"rgb(220, 193, 140)",,,,
call 0x14c98,"rgb(220, 192, 141)",,,,
r8 [rsi*8],"rgb(220, 191, 142)",,,,
[rsi] bp,"rgb(220, 190, 143)",,,,
[r8] r10,"rgb(220, 189, 144)",,,,
je 0x1960,"rgb(220, 188, 145)",,,,
call 0x9e40,"rgb(220, 187, 146)",,,,
call 0x1cec,"rgb(220, 186, 147)",,,,
edi*2] cx,"rgb(220, 185, 148)",,,,
call 0x15130,"rgb(220, 184, 149)",,,,
call 0x9450,"rgb(220, 183, 150)",,,,
+ 0xe0140],"rgb(220, 182, 151)",,,,
call 0x9588,"rgb(220, 181, 152)",,,,
eax 0x16e,"rgb(220, 180, 153)",,,,
eax 0x16d,"rgb(220, 179, 154)",,,,
je 0x3ca0,"rgb(220, 178, 155)",,,,
r9 9,"rgb(220, 177, 156)",,,,
ymm7 ymm3,"rgb(220, 176, 157)",,,,
+ 0x758],"rgb(220, 175, 158)",,,,
ebp] bh,"rgb(220, 174, 159)",,,,
[eax] 0xe06d7363,"rgb(220, 173, 160)",,,,
[rdi] cx,"rgb(220, 172, 161)",,,,
call 0x170a0,"rgb(220, 171, 162)",,,,
edx 0x100000,"rgb(220, 170, 163)",,,,
eax 0x14f8b589,"rgb(220, 169, 164)",,,,
call 0x12658,"rgb(220, 168, 165)",,,,
cmovbe r13,"rgb(219, 195, 139)",,,,
jmp 0x5f7d,"rgb(219, 194, 140)",,,,
call 0x1fc9,"rgb(219, 193, 141)",,,,
je 0x3b70,"rgb(219, 192, 142)",,,,
r9 r8d,"rgb(219, 191, 143)",,,,
call 0x16024,"rgb(219, 190, 144)",,,,
jmp 0x921c,"rgb(219, 189, 145)",,,,
push 0x429b88,"rgb(219, 188, 146)",,,,
call 0x9920,"rgb(219, 187, 147)",,,,
r12d 0x10000,"rgb(219, 186, 148)",,,,
+ 0xe2],"rgb(219, 185, 149)",,,,
+ 0xf1378],"rgb(219, 184, 150)",,,,
call 0x9aa0,"rgb(219, 183, 151)",,,,
[esi] 0x5c,"rgb(219, 182, 152)",,,,
edx 0xc000,"rgb(219, 181, 153)",,,,
[r8] cx,"rgb(219, 180, 154)",,,,
jmp 0x5263,"rgb(219, 179, 155)",,,,
rax 0x38,"rgb(219, 178, 156)",,,,
r11 0xfffffffffffffffc,"rgb(219, 177, 157)",,,,
r9 0x1f,"rgb(219, 176, 158)",,,,
r11d r11w,"rgb(219, 175, 159)",,,,
je 0x1b80,"rgb(219, 174, 160)",,,,
[rax] 0xffffffffffffffff,"rgb(219, 173, 161)",,,,
dl 0x53,"rgb(219, 172, 162)",,,,
jmp 0x4667,"rgb(219, 171, 163)",,,,
r8*4] eax,"rgb(219, 170, 164)",,,,
rax 0x7ff0000000000000,"rgb(219, 169, 165)",,,,
call 0x9420,"rgb(218, 195, 140)",,,,
r8 edi,"rgb(218, 194, 141)",,,,
[rax] 0x4c,"rgb(218, 193, 142)",,,,
r10w word,"rgb(218, 192, 143)",,,,
eax 0x43,"rgb(218, 191, 144)",,,,
jmp 0xd7c7,"rgb(218, 190, 145)",,,,
call 0x12d40,"rgb(218, 189, 146)",,,,
[rax] 0x6578652e,"rgb(218, 188, 147)",,,,
r11 0x20,"rgb(218, 187, 148)",,,,
ecx [r11,"rgb(218, 186, 149)",,,,
rax 0x3fffffff,"rgb(218, 185, 150)",,,,
jmp 0x5239,"rgb(218, 184, 151)",,,,
je 0x4f98,"rgb(218, 183, 152)",,,,
eax 0x800fffff,"rgb(218, 182, 153)",,,,
jmp 0x8da8,"rgb(218, 181, 154)",,,,
xmm9 xmm6,"rgb(218, 180, 155)",,,,
eax 0x19930522,"rgb(218, 179, 156)",,,,
+ 0xf1480],"rgb(218, 178, 157)",,,,
dl 0xff,"rgb(218, 177, 158)",,,,
call 0x9820,"rgb(218, 176, 159)",,,,
[r13] r14,"rgb(218, 175, 160)",,,,
call 0x1ab80,"rgb(218, 174, 161)",,,,
jmp 0x164d9,"rgb(218, 173, 162)",,,,
call 0xa9d0,"rgb(218, 172, 163)",,,,
ebp*4 -,"rgb(218, 171, 164)",,,,
[rcx] edi,"rgb(218, 170, 165)",,,,
call 0x14f40,"rgb(217, 195, 141)",,,,
jmp 0x94d8,"rgb(217, 194, 142)",,,,
jmp 0x5d50,"rgb(217, 193, 143)",,,,
call 0x1bdd0,"rgb(217, 192, 144)",,,,
call 0x15884,"rgb(217, 191, 145)",,,,
jmp 0xd6fd,"rgb(217, 190, 146)",,,,
jmp 0xa9f0,"rgb(217, 189, 147)",,,,
eax 0x44,"rgb(217, 188, 148)",,,,
eax 0x50010304,"rgb(217, 187, 149)",,,,
r9 0x8000000000000000,"rgb(217, 186, 150)",,,,
+ 0x10b8],"rgb(217, 185, 151)",,,,
rax 0xaaaaaaaaaaaaaaab,"rgb(217, 184, 152)",,,,
je 0x1a00,"rgb(217, 183, 153)",,,,
call 0x9800,"rgb(217, 182, 154)",,,,
r8d [r10,"rgb(217, 181, 155)",,,,
call 0x9108,"rgb(217, 180, 156)",,,,
dl 0x19,"rgb(217, 179, 157)",,,,
call 0x9120,"rgb(217, 178, 158)",,,,
je 0x1810,"rgb(217, 177, 159)",,,,
call 0x1d430,"rgb(217, 176, 160)",,,,
ah 0x2d,"rgb(217, 175, 161)",,,,
call 0x1fa10,"rgb(217, 174, 162)",,,,
je 0x5880,"rgb(217, 173, 163)",,,,
eax 0x7597,"rgb(217, 172, 164)",,,,
je 0x14f0,"rgb(217, 171, 165)",,,,
[rbp] rsi,"rgb(216, 195, 142)",,,,
call 0x16bb0,"rgb(216, 194, 143)",,,,
je 0x3a70,"rgb(216, 193, 144)",,,,
r12d dl,"rgb(216, 192, 145)",,,,
+ 0x411448],"rgb(216, 191, 146)",,,,
[rbp] rdi,"rgb(216, 190, 147)",,,,
jmp 0xcde0,"rgb(216, 189, 148)",,,,
je 0x19ff8,"rgb(216, 188, 149)",,,,
je 0x1840,"rgb(216, 187, 150)",,,,
+ 0xc0110],"rgb(216, 186, 151)",,,,
rax 0x2b992ddfa233,"rgb(216, 185, 152)",,,,
+ 0x9d8],"rgb(216, 184, 153)",,,,
[r14] r12,"rgb(216, 183, 154)",,,,
call 0xa090,"rgb(216, 182, 155)",,,,
push 0x4369f4,"rgb(216, 181, 156)",,,,
[rbx] 0xa,"rgb(216, 180, 157)",,,,
dx 0xff,"rgb(216, 179, 158)",,,,
jmp 0x9488,"rgb(216, 178, 159)",,,,
+ 0x9ba8],"rgb(216, 177, 160)",,,,
jmp 0xc9f2,"rgb(216, 176, 161)",,,,
call 0xa9c0,"rgb(216, 175, 162)",,,,
+ 0x9ba4],"rgb(216, 174, 163)",,,,
edx 0x98,"rgb(216, 173, 164)",,,,
je 0x6098,"rgb(216, 172, 165)",,,,
xmm9 0x1e,"rgb(215, 195, 143)",,,,
call 0x1e310,"rgb(215, 194, 144)",,,,
call 0x9780,"rgb(215, 193, 145)",,,,
+ 0xeb100],"rgb(215, 192, 146)",,,,
0x6e] 0,"rgb(215, 191, 147)",,,,
je 0x1c70,"rgb(215, 190, 148)",,,,
ptr [0x4511b4],"rgb(215, 189, 149)",,,,
0x6f] al,"rgb(215, 188, 150)",,,,
call 0x7ec0,"rgb(215, 187, 151)",,,,
+ 0x40f],"rgb(215, 186, 152)",,,,
jmp 0x1ef0,"rgb(215, 185, 153)",,,,
r8b 0x7a,"rgb(215, 184, 154)",,,,
+ 0x17c],"rgb(215, 183, 155)",,,,
jne 0x25e1,"rgb(215, 182, 156)",,,,
jmp 0x6b38,"rgb(215, 181, 157)",,,,
r11d [rbp,"rgb(215, 180, 158)",,,,
je 0x49b0,"rgb(215, 179, 159)",,,,
jmp 0x1b10,"rgb(215, 178, 160)",,,,
call 0x84b0,"rgb(215, 177, 161)",,,,
je 0x6401,"rgb(215, 176, 162)",,,,
call 0x8f80,"rgb(215, 175, 163)",,,,
- 0x92c],"rgb(215, 174, 164)",,,,
call 0xb0b0,"rgb(215, 173, 165)",,,,
- 0xc8],"rgb(214, 195, 144)",,,,
0,"rgb(214, 194, 145)",,,,
jmp 0x1970,"rgb(214, 193, 146)",,,,
edx 0x24,"rgb(214, 192, 147)",,,,
[rcx] 0x5c,"rgb(214, 191, 148)",,,,
call 0xced0,"rgb(214, 190, 149)",,,,
+ 0x1080],"rgb(214, 189, 150)",,,,
ecx*2] dx,"rgb(214, 188, 151)",,,,
r11d [rcx,"rgb(214, 187, 152)",,,,
je 0x6980,"rgb(214, 186, 153)",,,,
call 0xb340,"rgb(214, 185, 154)",,,,
ecx 0x40000000,"rgb(214, 184, 155)",,,,
mm0 0x20,"rgb(214, 183, 156)",,,,
call 0x8f10,"rgb(214, 182, 157)",,,,
+ 0x866],"rgb(214, 181, 158)",,,,
je 0x13b0,"rgb(214, 180, 159)",,,,
call 0xa290,"rgb(214, 179, 160)",,,,
call 0x9f14,"rgb(214, 178, 161)",,,,
+ 0xdd0],"rgb(214, 177, 162)",,,,
call 0x6930,"rgb(214, 176, 163)",,,,
call 0x6920,"rgb(214, 175, 164)",,,,
call 0x1b1d,"rgb(214, 174, 165)",,,,
0x450] rax,"rgb(213, 195, 145)",,,,
call 0x4ee4,"rgb(213, 194, 146)",,,,
r8d 0x32,"rgb(213, 193, 147)",,,,
jne 0x20da,"rgb(213, 192, 148)",,,,
call 0x59c0,"rgb(213, 191, 149)",,,,
call 0xd450,"rgb(213, 190, 150)",,,,
r11 r11d,"rgb(213, 189, 151)",,,,
r8d dl,"rgb(213, 188, 152)",,,,
jne 0x1fd0,"rgb(213, 187, 153)",,,,
call 0x1a20,"rgb(213, 186, 154)",,,,
call 0x56b8,"rgb(213, 185, 155)",,,,
r11d 0xf,"rgb(213, 184, 156)",,,,
call 0x55d0,"rgb(213, 183, 157)",,,,
r8d 0x10000,"rgb(213, 182, 158)",,,,
eax 0x6000,"rgb(213, 181, 159)",,,,
jne 0x247c,"rgb(213, 180, 160)",,,,
eax 0xffdfffff,"rgb(213, 179, 161)",,,,
call 0x1aac0,"rgb(213, 178, 162)",,,,
jmp 0x2ad0,"rgb(213, 177, 163)",,,,
je 0x4330,"rgb(213, 176, 164)",,,,
ecx 0x3d,"rgb(213, 175, 165)",,,,
call 0x1ace0,"rgb(212, 195, 146)",,,,
ptr [0x41ab04],"rgb(212, 194, 147)",,,,
+ 0x1be4],"rgb(212, 193, 148)",,,,
psubw xmm5,"rgb(212, 192, 149)",,,,
sbb r11d,"rgb(212, 191, 150)",,,,
je 0x4620,"rgb(212, 190, 151)",,,,
0x21] rcx,"rgb(212, 189, 152)",,,,
eax 0x40000,"rgb(212, 188, 153)",,,,
call 0x6c80,"rgb(212, 187, 154)",,,,
al 0x93,"rgb(212, 186, 155)",,,,
call 0x169b0,"rgb(212, 185, 156)",,,,
jmp 0x2c59,"rgb(212, 184, 157)",,,,
0x49] rdx,"rgb(212, 183, 158)",,,,
[rax] 0xf,"rgb(212, 182, 159)",,,,
rax 0x34,"rgb(212, 181, 160)",,,,
je 0x1f00,"rgb(212, 180, 161)",,,,
call 0x1a18,"rgb(212, 179, 162)",,,,
call 0x68568,"rgb(212, 178, 163)",,,,
je 0x7e19,"rgb(212, 177, 164)",,,,
je 0x7e40,"rgb(212, 176, 165)",,,,
jmp 0x12f8,"rgb(211, 195, 147)",,,,
jne 0x3891,"rgb(211, 194, 148)",,,,
call 0x11530,"rgb(211, 193, 149)",,,,
ptr [0x408134],"rgb(211, 192, 150)",,,,
call 0x614c0,"rgb(211, 191, 151)",,,,
0x30] r10b,"rgb(211, 190, 152)",,,,
0x28] 0xf,"rgb(211, 189, 153)",,,,
0x40] 5,"rgb(211, 188, 154)",,,,
ptr [0x419b0c],"rgb(211, 187, 155)",,,,
jmp 0x8bc5,"rgb(211, 186, 156)",,,,
jmp 0xa630,"rgb(211, 185, 157)",,,,
edx 0x31,"rgb(211, 184, 158)",,,,
r8d 0x29,"rgb(211, 183, 159)",,,,
jmp 0x798f,"rgb(211, 182, 160)",,,,
je 0x3a90,"rgb(211, 181, 161)",,,,
psrad xmm3,"rgb(211, 180, 162)",,,,
al 0xb4,"rgb(211, 179, 163)",,,,
jmp 0x61e0,"rgb(211, 178, 164)",,,,
eax 0x4e49,"rgb(211, 177, 165)",,,,
jmp 0x2000,"rgb(210, 195, 148)",,,,
call 0x10e90,"rgb(210, 194, 149)",,,,
jne 0x28a0,"rgb(210, 193, 150)",,,,
call 0x138d0,"rgb(210, 192, 151)",,,,
aesdec xmm7,"rgb(210, 191, 152)",,,,
aesdec xmm6,"rgb(210, 190, 153)",,,,
call 0x16bf0,"rgb(210, 189, 154)",,,,
je 0x29b8,"rgb(210, 188, 155)",,,,
jmp 0x948f,"rgb(210, 187, 156)",,,,
0x24] 8,"rgb(210, 186, 157)",,,,
al 0x53,"rgb(210, 185, 158)",,,,
call 0x6af0,"rgb(210, 184, 159)",,,,
seta r9b,"rgb(210, 183, 160)",,,,
al r12b,"rgb(210, 182, 161)",,,,
r9*8 +,"rgb(210, 181, 162)",,,,
sbb r9,"rgb(210, 180, 163)",,,,
r9 0xfffffffffffffff0,"rgb(210, 179, 164)",,,,
ptr [0x408268],"rgb(210, 178, 165)",,,,
call 0x6464,"rgb(209, 195, 149)",,,,
call 0x60b0,"rgb(209, 194, 150)",,,,
ptr [0x4081e4],"rgb(209, 193, 151)",,,,
jne 0x3b20,"rgb(209, 192, 152)",,,,
psllw mm0,"rgb(209, 191, 153)",,,,
jne 0x42a0,"rgb(209, 190, 154)",,,,
eax 0x5a,"rgb(209, 189, 155)",,,,
psllw xmm0,"rgb(209, 188, 156)",,,,
eax 0x140,"rgb(209, 187, 157)",,,,
jne 0x2a3e,"rgb(209, 186, 158)",,,,
je 0x8741,"rgb(209, 185, 159)",,,,
jne 0x29b0,"rgb(209, 184, 160)",,,,
call 0x6510,"rgb(209, 183, 161)",,,,
edx 0x111,"rgb(209, 182, 162)",,,,
call 0x196a0,"rgb(209, 181, 163)",,,,
+ 0x4a4],"rgb(209, 180, 164)",,,,
call 0x18850,"rgb(209, 179, 165)",,,,
call 0x10e70,"rgb(208, 195, 150)",,,,
al 0x81,"rgb(208, 194, 151)",,,,
call 0x15e20,"rgb(208, 193, 152)",,,,
r15d 0x11,"rgb(208, 192, 153)",,,,
r9 0x101010101010101,"rgb(208, 191, 154)",,,,
jmp 0x6e2b,"rgb(208, 190, 155)",,,,
al 0x56,"rgb(208, 189, 156)",,,,
jmp 0x8c03,"rgb(208, 188, 157)",,,,
jne 0x2800,"rgb(208, 187, 158)",,,,
je 0x1e80,"rgb(208, 186, 159)",,,,
r12 [r9,"rgb(208, 185, 160)",,,,
jne 0x33a0,"rgb(208, 184, 161)",,,,
+ 0x7d6],"rgb(208, 183, 162)",,,,
0x29] al,"rgb(208, 182, 163)",,,,
call 0xf994,"rgb(208, 181, 164)",,,,
jmp 0x49e0,"rgb(208, 180, 165)",,,,
jne 0x32d0,"rgb(207, 195, 151)",,,,
call 0x60a0,"rgb(207, 194, 152)",,,,
[rsi] 0xa,"rgb(207, 193, 153)",,,,
0x31] 0xf,"rgb(207, 192, 154)",,,,
jne 0x2cb0,"rgb(207, 191, 155)",,,,
r12*4 +,"rgb(207, 190, 156)",,,,
je 0x1e40,"rgb(207, 189, 157)",,,,
call 0x17be0,"rgb(207, 188, 158)",,,,
call 0x18104,"rgb(207, 187, 159)",,,,
0x2d] 0,"rgb(207, 186, 160)",,,,
r12d 0x2000,"rgb(207, 185, 161)",,,,
jmp 0x2430,"rgb(207, 184, 162)",,,,
eax 0x1fffffff,"rgb(207, 183, 163)",,,,
rsp 0x2c0,"rgb(207, 182, 164)",,,,
call 0xfb50,"rgb(207, 181, 165)",,,,
0xf0] rcx,"rgb(206, 195, 152)",,,,
eax 0xffffc002,"rgb(206, 194, 153)",,,,
call 0xcb50,"rgb(206, 193, 154)",,,,
jmp 0x12305,"rgb(206, 192, 155)",,,,
call 0x19884,"rgb(206, 191, 156)",,,,
call 0x5ac4,"rgb(206, 190, 157)",,,,
[rdi] 8,"rgb(206, 189, 158)",,,,
call 0xcb81,"rgb(206, 188, 159)",,,,
je 0x3ce0,"rgb(206, 187, 160)",,,,
rax] di,"rgb(206, 186, 161)",,,,
je 0x3cf0,"rgb(206, 185, 162)",,,,
jmp 0x85b0,"rgb(206, 184, 163)",,,,
call 0xf780,"rgb(206, 183, 164)",,,,
cmovne r10,"rgb(206, 182, 165)",,,,
+ 0x522],"rgb(205, 195, 153)",,,,
0xc] 0x111,"rgb(205, 194, 154)",,,,
call 0x1d920,"rgb(205, 193, 155)",,,,
je 0x334e,"rgb(205, 192, 156)",,,,
eax 0x2aaaaaab,"rgb(205, 191, 157)",,,,
+ 0x1030],"rgb(205, 190, 158)",,,,
rsp 0x490,"rgb(205, 189, 159)",,,,
call 0xc612,"rgb(205, 188, 160)",,,,
0x2c] 0x10,"rgb(205, 187, 161)",,,,
r14d [r15,"rgb(205, 186, 162)",,,,
0xe] ax,"rgb(205, 185, 163)",,,,
jmp 0x49b0,"rgb(205, 184, 164)",,,,
call 0xfa90,"rgb(205, 183, 165)",,,,
punpckldq xmm6,"rgb(235, 182, 135)",,,,
esi 0x200,"rgb(235, 181, 136)",,,,
call 0x1e40,"rgb(235, 180, 137)",,,,
call 0x147a0,"rgb(235, 179, 138)",,,,
+ 0x5c8],"rgb(235, 178, 139)",,,,
call 0xf118,"rgb(235, 177, 140)",,,,
push -0x21,"rgb(235, 176, 141)",,,,
rsp 0x218,"rgb(235, 175, 142)",,,,
call 0x1897a,"rgb(235, 174, 143)",,,,
call 0x6190,"rgb(235, 173, 144)",,,,
0x2c] 0xffffffff,"rgb(235, 172, 145)",,,,
call 0x25638,"rgb(235, 171, 146)",,,,
jmp 0xc350,"rgb(235, 170, 147)",,,,
0xc0] r12,"rgb(235, 169, 148)",,,,
call 0x2aa0,"rgb(235, 168, 149)",,,,
+ 0x516],"rgb(235, 167, 150)",,,,
rcx di,"rgb(235, 166, 151)",,,,
0xc8] 2,"rgb(235, 165, 152)",,,,
jmp 0x4b20,"rgb(234, 183, 135)",,,,
btc rcx,"rgb(234, 182, 136)",,,,
call 0x21220,"rgb(234, 181, 137)",,,,
2] bp,"rgb(234, 180, 138)",,,,
jmp 0x3bd3,"rgb(234, 179, 139)",,,,
call 0x1e170,"rgb(234, 178, 140)",,,,
punpckhwd xmm7,"rgb(234, 177, 141)",,,,
0x60] 4,"rgb(234, 176, 142)",,,,
ecx 0xffffffe0,"rgb(234, 175, 143)",,,,
es:[rax] al,"rgb(234, 174, 144)",,,,
call 0x24a78,"rgb(234, 173, 145)",,,,
rax*8] rsi,"rgb(234, 172, 146)",,,,
call 0x2660,"rgb(234, 171, 147)",,,,
call 0x2880,"rgb(234, 170, 148)",,,,
+ 0x770],"rgb(234, 169, 149)",,,,
bl 0x2b,"rgb(234, 168, 150)",,,,
+ 0xc18],"rgb(234, 167, 151)",,,,
ptr ds:[rax],"rgb(234, 166, 152)",,,,
cmovb r14,"rgb(234, 165, 153)",,,,
esi 0x2d,"rgb(233, 184, 135)",,,,
bl 0x2a,"rgb(233, 183, 136)",,,,
imul r15,"rgb(233, 182, 137)",,,,
edx r9w,"rgb(233, 181, 138)",,,,
je 0x3f71,"rgb(233, 180, 139)",,,,
rcx*2] bp,"rgb(233, 179, 140)",,,,
je 0x2108,"rgb(233, 178, 141)",,,,
je 0xa704,"rgb(233, 177, 142)",,,,
1] 0x72,"rgb(233, 176, 143)",,,,
1] r13b,"rgb(233, 175, 144)",,,,
call 0x2140,"rgb(233, 174, 145)",,,,
jle 0x1378,"rgb(233, 173, 146)",,,,
rbx [rdi*8],"rgb(233, 172, 147)",,,,
jmp 0xe1a4,"rgb(233, 171, 148)",,,,
call 0x1fdb0,"rgb(233, 170, 149)",,,,
8] mm6,"rgb(233, 169, 150)",,,,
push 0x200010,"rgb(233, 168, 151)",,,,
je 0x2170,"rgb(233, 167, 152)",,,,
call 0x1d970,"rgb(233, 166, 153)",,,,
edx 0xfffffff8,"rgb(233, 165, 154)",,,,
bt r13,"rgb(232, 185, 135)",,,,
0xd8] edx,"rgb(232, 184, 136)",,,,
call 0x2630,"rgb(232, 183, 137)",,,,
edx 0xffffbfc3,"rgb(232, 182, 138)",,,,
4] r11d,"rgb(232, 181, 139)",,,,
cl 0xd,"rgb(232, 180, 140)",,,,
call 0x2078,"rgb(232, 179, 141)",,,,
4] r8b,"rgb(232, 178, 142)",,,,
+ 0xc0120],"rgb(232, 177, 143)",,,,
rbx 0x3b9ac9ff,"rgb(232, 176, 144)",,,,
7] 8,"rgb(232, 175, 145)",,,,
call 0x3f48,"rgb(232, 174, 146)",,,,
call 0x10684,"rgb(232, 173, 147)",,,,
call 0xfc70,"rgb(232, 172, 148)",,,,
rax*8] r10,"rgb(232, 171, 149)",,,,
8] 6,"rgb(232, 170, 150)",,,,
rbp*8 -,"rgb(232, 169, 151)",,,,
jmp 0xd410,"rgb(232, 168, 152)",,,,
push 0x3a,"rgb(232, 167, 153)",,,,
